,NL11,NL12,NL13,NL21,NL22,NL23,NL31,NL32,NL33,NL34,NL41,NL42
2019-01-01 00:00:00,609.2315413833626,568.7838933642065,526.0380405280933,788.3617162016114,1179.824805947036,251.24990749924825,580.839182738973,1994.5847096476814,2059.1228454687557,412.60368795481656,1429.9980108911368,793.3616583750759
2019-01-01 01:00:00,595.0266608847868,555.522092741725,513.772904868112,769.9802254093461,1152.3159374145923,245.39174903423992,567.296300239878,1948.0788485419068,2011.1122091754432,402.9833947123468,1396.656088357406,774.8635886202168
2019-01-01 02:00:00,580.5496562387287,542.0062346360543,501.2728049234566,751.2465987781482,1124.2800790635195,239.4213653112812,553.4939755473134,1900.6820705567109,1962.181828891837,393.1788046644657,1362.675431675519,756.0111497129656
2019-01-01 03:00:00,566.7257495466282,529.1001144900378,489.33661926201876,733.3580981603878,1097.5089962771565,233.7203222074033,540.3143121190752,1855.4234930821253,1915.4588341849349,383.8165269495717,1330.227736949206,738.009196771455
2019-01-01 04:00:00,568.249644772529,530.5228363958979,490.65241925619296,735.3300588584087,1100.46013926148,234.3487836519253,541.767188402503,1860.4126276068828,1920.6094005305777,384.848589059875,1333.8046481788783,739.9936640248499
2019-01-01 05:00:00,580.7129307272182,542.1586691259679,501.41378349426105,751.4578802815078,1124.596272954697,239.48870046605145,553.6496408633951,1901.2166206843638,1962.7336752860135,393.2893827477126,1363.0586721644127,756.2237712044008
2019-01-01 06:00:00,593.1762166819071,553.7945018560378,512.1751477323289,767.5857017046063,1148.7324066479136,244.62861728017748,565.5320933242868,1942.0206137618438,2004.8579500414482,401.73017643554994,1392.3126961499465,772.4538783839514
2019-01-01 07:00:00,607.4355220099795,567.1071139751573,524.4872762492453,786.0376196646586,1176.3466731440838,250.50922079677602,579.1268642620762,1988.7046582435037,2053.0525351328206,411.38732903910216,1425.7823655133093,791.0228219692893
2019-01-01 08:00:00,623.8718205179101,582.4521859597909,538.6791190435532,807.3066243361687,1208.1768581892868,257.28762637697724,594.7971727476192,2042.5160377605303,2108.6050721465385,422.51885608594455,1464.3619080619173,812.4267187737623
2019-01-01 09:00:00,644.2267067495859,601.4556857023507,556.2544475371666,833.6463850883042,1247.5956966227504,265.6820756716636,614.2034488191197,2109.1566203412194,2177.4019226204814,436.30425713070974,1512.139222343969,838.9335313726796
2019-01-01 10:00:00,667.1395599675951,622.8473257868898,576.0384403067152,863.296222726403,1291.9682393513285,275.1314423910832,636.0484815092311,2184.1718215884657,2254.8443666031817,451.82204814634116,1565.9206376186849,868.771414004081
2019-01-01 11:00:00,679.929394899263,634.7880274967869,587.081761686392,879.8466071562207,1316.7367608269005,280.4060295147498,648.2422646022862,2226.0449149212513,2298.0723341469693,460.4839980006722,1595.941142582006,885.4267641665022
2019-01-01 12:00:00,686.2970999503486,640.7329726034166,592.579925947763,888.0865857872362,1329.0683225828236,283.032100550788,654.3132119294669,2246.8923698997023,2319.5943435198337,464.7965432472966,1610.8875216488511,893.7190023324736
