,NL11,NL12,NL13,NL21,NL22,NL23,NL31,NL32,NL33,NL34,NL41,NL42
2019-01-12 23:00:00,0.498,0.498,,,,0.498,,0.498,0.498,0.498,,
2019-01-13 00:00:00,0.5425,0.5425,,,,0.5425,,0.5425,0.5425,0.5425,,
2019-01-13 01:00:00,0.5575,0.5575,,,,0.5575,,0.5575,0.5575,0.5575,,
2019-01-13 02:00:00,0.555,0.555,,,,0.555,,0.555,0.555,0.555,,
2019-01-13 03:00:00,0.5993,0.5993,,,,0.5993,,0.5993,0.5993,0.5993,,
2019-01-13 04:00:00,0.6834,0.6834,,,,0.6834,,0.6834,0.6834,0.6834,,
2019-01-13 05:00:00,0.7363,0.7363,,,,0.7363,,0.7363,0.7363,0.7363,,
2019-01-13 06:00:00,0.7324,0.7324,,,,0.7324,,0.7324,0.7324,0.7324,,
2019-01-13 07:00:00,0.7492,0.7492,,,,0.7492,,0.7492,0.7492,0.7492,,
2019-01-13 08:00:00,0.7766,0.7766,,,,0.7766,,0.7766,0.7766,0.7766,,
2019-01-13 09:00:00,0.8026,0.8026,,,,0.8026,,0.8026,0.8026,0.8026,,
2019-01-13 10:00:00,0.7992,0.7992,,,,0.7992,,0.7992,0.7992,0.7992,,
2019-01-13 11:00:00,0.8203,0.8203,,,,0.8203,,0.8203,0.8203,0.8203,,
2019-01-13 12:00:00,0.8488,0.8488,,,,0.8488,,0.8488,0.8488,0.8488,,
2019-01-13 13:00:00,0.8691,0.8691,,,,0.8691,,0.8691,0.8691,0.8691,,
2019-01-13 14:00:00,0.8897,0.8897,,,,0.8897,,0.8897,0.8897,0.8897,,
2019-01-13 15:00:00,0.9009,0.9009,,,,0.9009,,0.9009,0.9009,0.9009,,
2019-01-13 16:00:00,0.9009,0.9009,,,,0.9009,,0.9009,0.9009,0.9009,,
2019-01-13 17:00:00,0.8933,0.8933,,,,0.8933,,0.8933,0.8933,0.8933,,
2019-01-13 18:00:00,0.883,0.883,,,,0.883,,0.883,0.883,0.883,,
2019-01-13 19:00:00,0.8723,0.8723,,,,0.8723,,0.8723,0.8723,0.8723,,
2019-01-13 20:00:00,0.849,0.849,,,,0.849,,0.849,0.849,0.849,,
2019-01-13 21:00:00,0.8324,0.8324,,,,0.8324,,0.8324,0.8324,0.8324,,
2019-01-13 22:00:00,0.828,0.828,,,,0.828,,0.828,0.828,0.828,,
2019-01-13 23:00:00,0.8131,0.8131,,,,0.8131,,0.8131,0.8131,0.8131,,
2019-01-14 00:00:00,0.783,0.783,,,,0.783,,0.783,0.783,0.783,,
2019-01-14 01:00:00,0.7598,0.7598,,,,0.7598,,0.7598,0.7598,0.7598,,
2019-01-14 02:00:00,0.7492,0.7492,,,,0.7492,,0.7492,0.7492,0.7492,,
2019-01-14 03:00:00,0.7471,0.7471,,,,0.7471,,0.7471,0.7471,0.7471,,
2019-01-14 04:00:00,0.7428,0.7428,,,,0.7428,,0.7428,0.7428,0.7428,,
2019-01-14 05:00:00,0.7394,0.7394,,,,0.7394,,0.7394,0.7394,0.7394,,
2019-01-14 06:00:00,0.7257,0.7257,,,,0.7257,,0.7257,0.7257,0.7257,,
2019-01-14 07:00:00,0.6888,0.6888,,,,0.6888,,0.6888,0.6888,0.6888,,
2019-01-14 08:00:00,0.6296,0.6296,,,,0.6296,,0.6296,0.6296,0.6296,,
2019-01-14 09:00:00,0.5708,0.5708,,,,0.5708,,0.5708,0.5708,0.5708,,
2019-01-14 10:00:00,0.5197,0.5197,,,,0.5197,,0.5197,0.5197,0.5197,,
2019-01-14 11:00:00,0.4914,0.4914,,,,0.4914,,0.4914,0.4914,0.4914,,
2019-01-14 12:00:00,0.4955,0.4955,,,,0.4955,,0.4955,0.4955,0.4955,,
2019-01-14 13:00:00,0.5038,0.5038,,,,0.5038,,0.5038,0.5038,0.5038,,
2019-01-14 14:00:00,0.4885,0.4885,,,,0.4885,,0.4885,0.4885,0.4885,,
2019-01-14 15:00:00,0.4513,0.4513,,,,0.4513,,0.4513,0.4513,0.4513,,
2019-01-14 16:00:00,0.4161,0.4161,,,,0.4161,,0.4161,0.4161,0.4161,,
2019-01-14 17:00:00,0.3695,0.3695,,,,0.3695,,0.3695,0.3695,0.3695,,
2019-01-14 18:00:00,0.3168,0.3168,,,,0.3168,,0.3168,0.3168,0.3168,,
2019-01-14 19:00:00,0.2624,0.2624,,,,0.2624,,0.2624,0.2624,0.2624,,
2019-01-14 20:00:00,0.23,0.23,,,,0.23,,0.23,0.23,0.23,,
2019-01-14 21:00:00,0.2483,0.2483,,,,0.2483,,0.2483,0.2483,0.2483,,
2019-01-14 22:00:00,0.2927,0.2927,,,,0.2927,,0.2927,0.2927,0.2927,,
2019-01-14 23:00:00,0.3428,0.3428,,,,0.3428,,0.3428,0.3428,0.3428,,
2019-01-15 00:00:00,0.3886,0.3886,,,,0.3886,,0.3886,0.3886,0.3886,,
2019-01-15 01:00:00,0.4099,0.4099,,,,0.4099,,0.4099,0.4099,0.4099,,
2019-01-15 02:00:00,0.4189,0.4189,,,,0.4189,,0.4189,0.4189,0.4189,,
2019-01-15 03:00:00,0.4231,0.4231,,,,0.4231,,0.4231,0.4231,0.4231,,
2019-01-15 04:00:00,0.4376,0.4376,,,,0.4376,,0.4376,0.4376,0.4376,,
2019-01-15 05:00:00,0.4752,0.4752,,,,0.4752,,0.4752,0.4752,0.4752,,
2019-01-15 06:00:00,0.5117,0.5117,,,,0.5117,,0.5117,0.5117,0.5117,,
2019-01-15 07:00:00,0.539,0.539,,,,0.539,,0.539,0.539,0.539,,
2019-01-15 08:00:00,0.5626,0.5626,,,,0.5626,,0.5626,0.5626,0.5626,,
2019-01-15 09:00:00,0.5941,0.5941,,,,0.5941,,0.5941,0.5941,0.5941,,
2019-01-15 10:00:00,0.6123,0.6123,,,,0.6123,,0.6123,0.6123,0.6123,,
2019-01-15 11:00:00,0.6327,0.6327,,,,0.6327,,0.6327,0.6327,0.6327,,
2019-01-15 12:00:00,0.6372,0.6372,,,,0.6372,,0.6372,0.6372,0.6372,,
2019-01-15 13:00:00,0.6323,0.6323,,,,0.6323,,0.6323,0.6323,0.6323,,
2019-01-15 14:00:00,0.6299,0.6299,,,,0.6299,,0.6299,0.6299,0.6299,,
2019-01-15 15:00:00,0.6309,0.6309,,,,0.6309,,0.6309,0.6309,0.6309,,
2019-01-15 16:00:00,0.6366,0.6366,,,,0.6366,,0.6366,0.6366,0.6366,,
2019-01-15 17:00:00,0.636,0.636,,,,0.636,,0.636,0.636,0.636,,
2019-01-15 18:00:00,0.6247,0.6247,,,,0.6247,,0.6247,0.6247,0.6247,,
2019-01-15 19:00:00,0.6164,0.6164,,,,0.6164,,0.6164,0.6164,0.6164,,
2019-01-15 20:00:00,0.6117,0.6117,,,,0.6117,,0.6117,0.6117,0.6117,,
2019-01-15 21:00:00,0.6301,0.6301,,,,0.6301,,0.6301,0.6301,0.6301,,
2019-01-15 22:00:00,0.6585,0.6585,,,,0.6585,,0.6585,0.6585,0.6585,,
2019-01-15 23:00:00,0.6459,0.6459,,,,0.6459,,0.6459,0.6459,0.6459,,
2019-01-16 00:00:00,0.6418,0.6418,,,,0.6418,,0.6418,0.6418,0.6418,,
2019-01-16 01:00:00,0.6206,0.6206,,,,0.6206,,0.6206,0.6206,0.6206,,
2019-01-16 02:00:00,0.631,0.631,,,,0.631,,0.631,0.631,0.631,,
2019-01-16 03:00:00,0.6449,0.6449,,,,0.6449,,0.6449,0.6449,0.6449,,
2019-01-16 04:00:00,0.6418,0.6418,,,,0.6418,,0.6418,0.6418,0.6418,,
2019-01-16 05:00:00,0.6526,0.6526,,,,0.6526,,0.6526,0.6526,0.6526,,
2019-01-16 06:00:00,0.6781,0.6781,,,,0.6781,,0.6781,0.6781,0.6781,,
2019-01-16 07:00:00,0.6938,0.6938,,,,0.6938,,0.6938,0.6938,0.6938,,
2019-01-16 08:00:00,0.7092,0.7092,,,,0.7092,,0.7092,0.7092,0.7092,,
2019-01-16 09:00:00,0.7398,0.7398,,,,0.7398,,0.7398,0.7398,0.7398,,
2019-01-16 10:00:00,0.7517,0.7517,,,,0.7517,,0.7517,0.7517,0.7517,,
2019-01-16 11:00:00,0.762,0.762,,,,0.762,,0.762,0.762,0.762,,
2019-01-16 12:00:00,0.7836,0.7836,,,,0.7836,,0.7836,0.7836,0.7836,,
2019-01-16 13:00:00,0.7886,0.7886,,,,0.7886,,0.7886,0.7886,0.7886,,
2019-01-16 14:00:00,0.7886,0.7886,,,,0.7886,,0.7886,0.7886,0.7886,,
2019-01-16 15:00:00,0.7817,0.7817,,,,0.7817,,0.7817,0.7817,0.7817,,
2019-01-16 16:00:00,0.7745,0.7745,,,,0.7745,,0.7745,0.7745,0.7745,,
2019-01-16 17:00:00,0.7666,0.7666,,,,0.7666,,0.7666,0.7666,0.7666,,
2019-01-16 18:00:00,0.7283,0.7283,,,,0.7283,,0.7283,0.7283,0.7283,,
2019-01-16 19:00:00,0.605,0.605,,,,0.605,,0.605,0.605,0.605,,
2019-01-16 20:00:00,0.4307,0.4307,,,,0.4307,,0.4307,0.4307,0.4307,,
2019-01-16 21:00:00,0.3613,0.3613,,,,0.3613,,0.3613,0.3613,0.3613,,
2019-01-16 22:00:00,0.3534,0.3534,,,,0.3534,,0.3534,0.3534,0.3534,,
2019-01-16 23:00:00,0.3926,0.3926,,,,0.3926,,0.3926,0.3926,0.3926,,
2019-01-17 00:00:00,0.4229,0.4229,,,,0.4229,,0.4229,0.4229,0.4229,,
2019-01-17 01:00:00,0.4399,0.4399,,,,0.4399,,0.4399,0.4399,0.4399,,
2019-01-17 02:00:00,0.4504,0.4504,,,,0.4504,,0.4504,0.4504,0.4504,,
2019-01-17 03:00:00,0.4609,0.4609,,,,0.4609,,0.4609,0.4609,0.4609,,
2019-01-17 04:00:00,0.4732,0.4732,,,,0.4732,,0.4732,0.4732,0.4732,,
2019-01-17 05:00:00,0.4567,0.4567,,,,0.4567,,0.4567,0.4567,0.4567,,
2019-01-17 06:00:00,0.4428,0.4428,,,,0.4428,,0.4428,0.4428,0.4428,,
2019-01-17 07:00:00,0.5026,0.5026,,,,0.5026,,0.5026,0.5026,0.5026,,
2019-01-17 08:00:00,0.6186,0.6186,,,,0.6186,,0.6186,0.6186,0.6186,,
2019-01-17 09:00:00,0.6455,0.6455,,,,0.6455,,0.6455,0.6455,0.6455,,
2019-01-17 10:00:00,0.6574,0.6574,,,,0.6574,,0.6574,0.6574,0.6574,,
2019-01-17 11:00:00,0.6753,0.6753,,,,0.6753,,0.6753,0.6753,0.6753,,
2019-01-17 12:00:00,0.6925,0.6925,,,,0.6925,,0.6925,0.6925,0.6925,,
2019-01-17 13:00:00,0.7313,0.7313,,,,0.7313,,0.7313,0.7313,0.7313,,
2019-01-17 14:00:00,0.7522,0.7522,,,,0.7522,,0.7522,0.7522,0.7522,,
2019-01-17 15:00:00,0.7706,0.7706,,,,0.7706,,0.7706,0.7706,0.7706,,
2019-01-17 16:00:00,0.7915,0.7915,,,,0.7915,,0.7915,0.7915,0.7915,,
2019-01-17 17:00:00,0.7968,0.7968,,,,0.7968,,0.7968,0.7968,0.7968,,
2019-01-17 18:00:00,0.7722,0.7722,,,,0.7722,,0.7722,0.7722,0.7722,,
2019-01-17 19:00:00,0.7221,0.7221,,,,0.7221,,0.7221,0.7221,0.7221,,
2019-01-17 20:00:00,0.6425,0.6425,,,,0.6425,,0.6425,0.6425,0.6425,,
2019-01-17 21:00:00,0.5456,0.5456,,,,0.5456,,0.5456,0.5456,0.5456,,
2019-01-17 22:00:00,0.4277,0.4277,,,,0.4277,,0.4277,0.4277,0.4277,,
2019-01-17 23:00:00,0.2946,0.2946,,,,0.2946,,0.2946,0.2946,0.2946,,
2019-01-18 00:00:00,0.1844,0.1844,,,,0.1844,,0.1844,0.1844,0.1844,,
2019-01-18 01:00:00,0.1065,0.1065,,,,0.1065,,0.1065,0.1065,0.1065,,
2019-01-18 02:00:00,0.0597,0.0597,,,,0.0597,,0.0597,0.0597,0.0597,,
2019-01-18 03:00:00,0.044,0.044,,,,0.044,,0.044,0.044,0.044,,
2019-01-18 04:00:00,0.0462,0.0462,,,,0.0462,,0.0462,0.0462,0.0462,,
2019-01-18 05:00:00,0.0508,0.0508,,,,0.0508,,0.0508,0.0508,0.0508,,
2019-01-18 06:00:00,0.0463,0.0463,,,,0.0463,,0.0463,0.0463,0.0463,,
2019-01-18 07:00:00,0.0359,0.0359,,,,0.0359,,0.0359,0.0359,0.0359,,
2019-01-18 08:00:00,0.0249,0.0249,,,,0.0249,,0.0249,0.0249,0.0249,,
2019-01-18 09:00:00,0.027,0.027,,,,0.027,,0.027,0.027,0.027,,
2019-01-18 10:00:00,0.0345,0.0345,,,,0.0345,,0.0345,0.0345,0.0345,,
2019-01-18 11:00:00,0.0466,0.0466,,,,0.0466,,0.0466,0.0466,0.0466,,
2019-01-18 12:00:00,0.0579,0.0579,,,,0.0579,,0.0579,0.0579,0.0579,,
2019-01-18 13:00:00,0.0681,0.0681,,,,0.0681,,0.0681,0.0681,0.0681,,
2019-01-18 14:00:00,0.0788,0.0788,,,,0.0788,,0.0788,0.0788,0.0788,,
2019-01-18 15:00:00,0.093,0.093,,,,0.093,,0.093,0.093,0.093,,
2019-01-18 16:00:00,0.1147,0.1147,,,,0.1147,,0.1147,0.1147,0.1147,,
2019-01-18 17:00:00,0.1394,0.1394,,,,0.1394,,0.1394,0.1394,0.1394,,
2019-01-18 18:00:00,0.1613,0.1613,,,,0.1613,,0.1613,0.1613,0.1613,,
2019-01-18 19:00:00,0.18,0.18,,,,0.18,,0.18,0.18,0.18,,
2019-01-18 20:00:00,0.1964,0.1964,,,,0.1964,,0.1964,0.1964,0.1964,,
2019-01-18 21:00:00,0.2077,0.2077,,,,0.2077,,0.2077,0.2077,0.2077,,
2019-01-18 22:00:00,0.2148,0.2148,,,,0.2148,,0.2148,0.2148,0.2148,,
2019-01-18 23:00:00,0.2236,0.2236,,,,0.2236,,0.2236,0.2236,0.2236,,
2019-01-19 00:00:00,0.2295,0.2295,,,,0.2295,,0.2295,0.2295,0.2295,,
2019-01-19 01:00:00,0.2398,0.2398,,,,0.2398,,0.2398,0.2398,0.2398,,
2019-01-19 02:00:00,0.2522,0.2522,,,,0.2522,,0.2522,0.2522,0.2522,,
2019-01-19 03:00:00,0.2634,0.2634,,,,0.2634,,0.2634,0.2634,0.2634,,
2019-01-19 04:00:00,0.2718,0.2718,,,,0.2718,,0.2718,0.2718,0.2718,,
2019-01-19 05:00:00,0.2809,0.2809,,,,0.2809,,0.2809,0.2809,0.2809,,
2019-01-19 06:00:00,0.2883,0.2883,,,,0.2883,,0.2883,0.2883,0.2883,,
2019-01-19 07:00:00,0.2954,0.2954,,,,0.2954,,0.2954,0.2954,0.2954,,
2019-01-19 08:00:00,0.3001,0.3001,,,,0.3001,,0.3001,0.3001,0.3001,,
2019-01-19 09:00:00,0.289,0.289,,,,0.289,,0.289,0.289,0.289,,
2019-01-19 10:00:00,0.2748,0.2748,,,,0.2748,,0.2748,0.2748,0.2748,,
2019-01-19 11:00:00,0.2581,0.2581,,,,0.2581,,0.2581,0.2581,0.2581,,
2019-01-19 12:00:00,0.24,0.24,,,,0.24,,0.24,0.24,0.24,,
2019-01-19 13:00:00,0.2235,0.2235,,,,0.2235,,0.2235,0.2235,0.2235,,
2019-01-19 14:00:00,0.2149,0.2149,,,,0.2149,,0.2149,0.2149,0.2149,,
2019-01-19 15:00:00,0.223,0.223,,,,0.223,,0.223,0.223,0.223,,
2019-01-19 16:00:00,0.2348,0.2348,,,,0.2348,,0.2348,0.2348,0.2348,,
2019-01-19 17:00:00,0.2359,0.2359,,,,0.2359,,0.2359,0.2359,0.2359,,
2019-01-19 18:00:00,0.2244,0.2244,,,,0.2244,,0.2244,0.2244,0.2244,,
2019-01-19 19:00:00,0.2041,0.2041,,,,0.2041,,0.2041,0.2041,0.2041,,
2019-01-19 20:00:00,0.1751,0.1751,,,,0.1751,,0.1751,0.1751,0.1751,,
2019-01-19 21:00:00,0.1475,0.1475,,,,0.1475,,0.1475,0.1475,0.1475,,
2019-01-19 22:00:00,0.123,0.123,,,,0.123,,0.123,0.123,0.123,,
2019-01-19 23:00:00,0.103,0.103,,,,0.103,,0.103,0.103,0.103,,
2019-01-20 00:00:00,0.0886,0.0886,,,,0.0886,,0.0886,0.0886,0.0886,,
2019-01-20 01:00:00,0.0844,0.0844,,,,0.0844,,0.0844,0.0844,0.0844,,
2019-01-20 02:00:00,0.0856,0.0856,,,,0.0856,,0.0856,0.0856,0.0856,,
2019-01-20 03:00:00,0.0835,0.0835,,,,0.0835,,0.0835,0.0835,0.0835,,
2019-01-20 04:00:00,0.0802,0.0802,,,,0.0802,,0.0802,0.0802,0.0802,,
2019-01-20 05:00:00,0.0787,0.0787,,,,0.0787,,0.0787,0.0787,0.0787,,
2019-01-20 06:00:00,0.0783,0.0783,,,,0.0783,,0.0783,0.0783,0.0783,,
2019-01-20 07:00:00,0.0797,0.0797,,,,0.0797,,0.0797,0.0797,0.0797,,
2019-01-20 08:00:00,0.081,0.081,,,,0.081,,0.081,0.081,0.081,,
2019-01-20 09:00:00,0.0752,0.0752,,,,0.0752,,0.0752,0.0752,0.0752,,
2019-01-20 10:00:00,0.0646,0.0646,,,,0.0646,,0.0646,0.0646,0.0646,,
2019-01-20 11:00:00,0.0529,0.0529,,,,0.0529,,0.0529,0.0529,0.0529,,
2019-01-20 12:00:00,0.0388,0.0388,,,,0.0388,,0.0388,0.0388,0.0388,,
2019-01-20 13:00:00,0.0286,0.0286,,,,0.0286,,0.0286,0.0286,0.0286,,
2019-01-20 14:00:00,0.0267,0.0267,,,,0.0267,,0.0267,0.0267,0.0267,,
2019-01-20 15:00:00,0.0314,0.0314,,,,0.0314,,0.0314,0.0314,0.0314,,
2019-01-20 16:00:00,0.0368,0.0368,,,,0.0368,,0.0368,0.0368,0.0368,,
2019-01-20 17:00:00,0.0369,0.0369,,,,0.0369,,0.0369,0.0369,0.0369,,
2019-01-20 18:00:00,0.032,0.032,,,,0.032,,0.032,0.032,0.032,,
2019-01-20 19:00:00,0.0272,0.0272,,,,0.0272,,0.0272,0.0272,0.0272,,
2019-01-20 20:00:00,0.0249,0.0249,,,,0.0249,,0.0249,0.0249,0.0249,,
2019-01-20 21:00:00,0.0256,0.0256,,,,0.0256,,0.0256,0.0256,0.0256,,
2019-01-20 22:00:00,0.0261,0.0261,,,,0.0261,,0.0261,0.0261,0.0261,,
2019-01-20 23:00:00,0.0286,0.0286,,,,0.0286,,0.0286,0.0286,0.0286,,
2019-01-21 00:00:00,0.0348,0.0348,,,,0.0348,,0.0348,0.0348,0.0348,,
2019-01-21 01:00:00,0.0414,0.0414,,,,0.0414,,0.0414,0.0414,0.0414,,
2019-01-21 02:00:00,0.0473,0.0473,,,,0.0473,,0.0473,0.0473,0.0473,,
2019-01-21 03:00:00,0.0515,0.0515,,,,0.0515,,0.0515,0.0515,0.0515,,
2019-01-21 04:00:00,0.052,0.052,,,,0.052,,0.052,0.052,0.052,,
2019-01-21 05:00:00,0.0478,0.0478,,,,0.0478,,0.0478,0.0478,0.0478,,
2019-01-21 06:00:00,0.0379,0.0379,,,,0.0379,,0.0379,0.0379,0.0379,,
2019-01-21 07:00:00,0.029,0.029,,,,0.029,,0.029,0.029,0.029,,
2019-01-21 08:00:00,0.0222,0.0222,,,,0.0222,,0.0222,0.0222,0.0222,,
2019-01-21 09:00:00,0.019,0.019,,,,0.019,,0.019,0.019,0.019,,
2019-01-21 10:00:00,0.0173,0.0173,,,,0.0173,,0.0173,0.0173,0.0173,,
2019-01-21 11:00:00,0.021,0.021,,,,0.021,,0.021,0.021,0.021,,
2019-01-21 12:00:00,0.034,0.034,,,,0.034,,0.034,0.034,0.034,,
2019-01-21 13:00:00,0.0464,0.0464,,,,0.0464,,0.0464,0.0464,0.0464,,
2019-01-21 14:00:00,0.0554,0.0554,,,,0.0554,,0.0554,0.0554,0.0554,,
2019-01-21 15:00:00,0.0636,0.0636,,,,0.0636,,0.0636,0.0636,0.0636,,
2019-01-21 16:00:00,0.076,0.076,,,,0.076,,0.076,0.076,0.076,,
2019-01-21 17:00:00,0.0985,0.0985,,,,0.0985,,0.0985,0.0985,0.0985,,
2019-01-21 18:00:00,0.1272,0.1272,,,,0.1272,,0.1272,0.1272,0.1272,,
2019-01-21 19:00:00,0.1671,0.1671,,,,0.1671,,0.1671,0.1671,0.1671,,
2019-01-21 20:00:00,0.22,0.22,,,,0.22,,0.22,0.22,0.22,,
2019-01-21 21:00:00,0.2856,0.2856,,,,0.2856,,0.2856,0.2856,0.2856,,
2019-01-21 22:00:00,0.3525,0.3525,,,,0.3525,,0.3525,0.3525,0.3525,,
2019-01-21 23:00:00,0.413,0.413,,,,0.413,,0.413,0.413,0.413,,
2019-01-22 00:00:00,0.4636,0.4636,,,,0.4636,,0.4636,0.4636,0.4636,,
2019-01-22 01:00:00,0.4942,0.4942,,,,0.4942,,0.4942,0.4942,0.4942,,
2019-01-22 02:00:00,0.5222,0.5222,,,,0.5222,,0.5222,0.5222,0.5222,,
2019-01-22 03:00:00,0.5528,0.5528,,,,0.5528,,0.5528,0.5528,0.5528,,
2019-01-22 04:00:00,0.5899,0.5899,,,,0.5899,,0.5899,0.5899,0.5899,,
2019-01-22 05:00:00,0.6159,0.6159,,,,0.6159,,0.6159,0.6159,0.6159,,
2019-01-22 06:00:00,0.6613,0.6613,,,,0.6613,,0.6613,0.6613,0.6613,,
2019-01-22 07:00:00,0.6755,0.6755,,,,0.6755,,0.6755,0.6755,0.6755,,
2019-01-22 08:00:00,0.6022,0.6022,,,,0.6022,,0.6022,0.6022,0.6022,,
2019-01-22 09:00:00,0.4978,0.4978,,,,0.4978,,0.4978,0.4978,0.4978,,
2019-01-22 10:00:00,0.4161,0.4161,,,,0.4161,,0.4161,0.4161,0.4161,,
2019-01-22 11:00:00,0.3569,0.3569,,,,0.3569,,0.3569,0.3569,0.3569,,
2019-01-22 12:00:00,0.3209,0.3209,,,,0.3209,,0.3209,0.3209,0.3209,,
2019-01-22 13:00:00,0.2946,0.2946,,,,0.2946,,0.2946,0.2946,0.2946,,
2019-01-22 14:00:00,0.2676,0.2676,,,,0.2676,,0.2676,0.2676,0.2676,,
2019-01-22 15:00:00,0.2387,0.2387,,,,0.2387,,0.2387,0.2387,0.2387,,
2019-01-22 16:00:00,0.221,0.221,,,,0.221,,0.221,0.221,0.221,,
2019-01-22 17:00:00,0.2328,0.2328,,,,0.2328,,0.2328,0.2328,0.2328,,
2019-01-22 18:00:00,0.2672,0.2672,,,,0.2672,,0.2672,0.2672,0.2672,,
2019-01-22 19:00:00,0.2835,0.2835,,,,0.2835,,0.2835,0.2835,0.2835,,
2019-01-22 20:00:00,0.2778,0.2778,,,,0.2778,,0.2778,0.2778,0.2778,,
2019-01-22 21:00:00,0.2571,0.2571,,,,0.2571,,0.2571,0.2571,0.2571,,
2019-01-22 22:00:00,0.2436,0.2436,,,,0.2436,,0.2436,0.2436,0.2436,,
2019-01-22 23:00:00,0.2403,0.2403,,,,0.2403,,0.2403,0.2403,0.2403,,
2019-01-23 00:00:00,0.2457,0.2457,,,,0.2457,,0.2457,0.2457,0.2457,,
2019-01-23 01:00:00,0.2492,0.2492,,,,0.2492,,0.2492,0.2492,0.2492,,
2019-01-23 02:00:00,0.2477,0.2477,,,,0.2477,,0.2477,0.2477,0.2477,,
2019-01-23 03:00:00,0.2241,0.2241,,,,0.2241,,0.2241,0.2241,0.2241,,
2019-01-23 04:00:00,0.1854,0.1854,,,,0.1854,,0.1854,0.1854,0.1854,,
2019-01-23 05:00:00,0.1497,0.1497,,,,0.1497,,0.1497,0.1497,0.1497,,
2019-01-23 06:00:00,0.116,0.116,,,,0.116,,0.116,0.116,0.116,,
2019-01-23 07:00:00,0.0946,0.0946,,,,0.0946,,0.0946,0.0946,0.0946,,
2019-01-23 08:00:00,0.0862,0.0862,,,,0.0862,,0.0862,0.0862,0.0862,,
2019-01-23 09:00:00,0.0846,0.0846,,,,0.0846,,0.0846,0.0846,0.0846,,
2019-01-23 10:00:00,0.0849,0.0849,,,,0.0849,,0.0849,0.0849,0.0849,,
2019-01-23 11:00:00,0.0784,0.0784,,,,0.0784,,0.0784,0.0784,0.0784,,
2019-01-23 12:00:00,0.07,0.07,,,,0.07,,0.07,0.07,0.07,,
2019-01-23 13:00:00,0.0642,0.0642,,,,0.0642,,0.0642,0.0642,0.0642,,
2019-01-23 14:00:00,0.0593,0.0593,,,,0.0593,,0.0593,0.0593,0.0593,,
2019-01-23 15:00:00,0.0594,0.0594,,,,0.0594,,0.0594,0.0594,0.0594,,
2019-01-23 16:00:00,0.0592,0.0592,,,,0.0592,,0.0592,0.0592,0.0592,,
2019-01-23 17:00:00,0.0567,0.0567,,,,0.0567,,0.0567,0.0567,0.0567,,
2019-01-23 18:00:00,0.053,0.053,,,,0.053,,0.053,0.053,0.053,,
2019-01-23 19:00:00,0.045,0.045,,,,0.045,,0.045,0.045,0.045,,
2019-01-23 20:00:00,0.0294,0.0294,,,,0.0294,,0.0294,0.0294,0.0294,,
2019-01-23 21:00:00,0.0156,0.0156,,,,0.0156,,0.0156,0.0156,0.0156,,
2019-01-23 22:00:00,0.0064,0.0064,,,,0.0064,,0.0064,0.0064,0.0064,,
2019-01-23 23:00:00,0.0038,0.0038,,,,0.0038,,0.0038,0.0038,0.0038,,
2019-01-24 00:00:00,0.0038,0.0038,,,,0.0038,,0.0038,0.0038,0.0038,,
2019-01-24 01:00:00,0.0038,0.0038,,,,0.0038,,0.0038,0.0038,0.0038,,
2019-01-24 02:00:00,0.0022,0.0022,,,,0.0022,,0.0022,0.0022,0.0022,,
2019-01-24 03:00:00,0.0012,0.0012,,,,0.0012,,0.0012,0.0012,0.0012,,
2019-01-24 04:00:00,0.0016,0.0016,,,,0.0016,,0.0016,0.0016,0.0016,,
2019-01-24 05:00:00,0.0022,0.0022,,,,0.0022,,0.0022,0.0022,0.0022,,
2019-01-24 06:00:00,0.0018,0.0018,,,,0.0018,,0.0018,0.0018,0.0018,,
2019-01-24 07:00:00,0.0022,0.0022,,,,0.0022,,0.0022,0.0022,0.0022,,
2019-01-24 08:00:00,0.003,0.003,,,,0.003,,0.003,0.003,0.003,,
2019-01-24 09:00:00,0.0058,0.0058,,,,0.0058,,0.0058,0.0058,0.0058,,
2019-01-24 10:00:00,0.0079,0.0079,,,,0.0079,,0.0079,0.0079,0.0079,,
2019-01-24 11:00:00,0.0116,0.0116,,,,0.0116,,0.0116,0.0116,0.0116,,
2019-01-24 12:00:00,0.0178,0.0178,,,,0.0178,,0.0178,0.0178,0.0178,,
2019-01-24 13:00:00,0.0202,0.0202,,,,0.0202,,0.0202,0.0202,0.0202,,
2019-01-24 14:00:00,0.0176,0.0176,,,,0.0176,,0.0176,0.0176,0.0176,,
2019-01-24 15:00:00,0.0148,0.0148,,,,0.0148,,0.0148,0.0148,0.0148,,
2019-01-24 16:00:00,0.0113,0.0113,,,,0.0113,,0.0113,0.0113,0.0113,,
2019-01-24 17:00:00,0.0051,0.0051,,,,0.0051,,0.0051,0.0051,0.0051,,
2019-01-24 18:00:00,0.0009,0.0009,,,,0.0009,,0.0009,0.0009,0.0009,,
2019-01-24 19:00:00,0.0008,0.0008,,,,0.0008,,0.0008,0.0008,0.0008,,
2019-01-24 20:00:00,0.0004,0.0004,,,,0.0004,,0.0004,0.0004,0.0004,,
2019-01-24 21:00:00,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,
2019-01-24 22:00:00,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,
2019-01-24 23:00:00,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,
